Address,Area_m2,Price_m2,Price_total
Mokotów Sportowy 3.1,72.8,14300.0,1040754.0
Mokotów Sportowy 3.1,39.4,16300.0,641894.0
Mokotów Sportowy 3.1,39.3,16600.0,651550.0
Mokotów Sportowy 3.1,38.2,16700.0,637940.0
Mokotów Sportowy 3.1,38.3,16700.0,638942.0
Mokotów Sportowy 3.1,72.7,14200.0,1032624.0
Mokotów Sportowy 3.1,72.8,14400.0,1048032.0
Mokotów Sportowy 3.1,39.3,16700.0,655475.0
Mokotów Sportowy 3.1,75.4,14300.0,1078506.0
Mokotów Sportowy 3.1,38.2,16800.0,641760.0
Mokotów Sportowy 3.1,37.8,16800.0,634536.0
Mokotów Sportowy 3.1,38.3,16800.0,642768.0
Mokotów Sportowy 3.1,72.7,14300.0,1039896.0
Mokotów Sportowy 3.1,73.6,14100.0,1037196.0
Mokotów Sportowy 3.1,68.2,14300.0,975546.0
Mokotów Sportowy 3.1,27.9,17000.0,474980.0
Mokotów Sportowy 3.1,37.5,16700.0,626584.0
Mokotów Sportowy 3.1,37.0,16700.0,617566.0
Mokotów Sportowy 3.1,38.1,16700.0,636270.0
Mokotów Sportowy 3.1,72.8,14000.0,1019200.0
Mokotów Sportowy 3.1,73.6,14200.0,1044552.0
Mokotów Sportowy 3.1,68.2,14400.0,982368.0
Mokotów Sportowy 3.1,27.9,17100.0,477774.0
Mokotów Sportowy 3.1,37.8,16600.0,626982.0
Mokotów Sportowy 3.1,37.2,16600.0,616856.0
Mokotów Sportowy 3.1,38.2,16600.0,633622.0
Mokotów Sportowy 3.1,75.1,14000.0,1050840.0
Mokotów Sportowy 3.1,73.6,14300.0,1051908.0
Mokotów Sportowy 3.1,68.2,14500.0,989190.0
Mokotów Sportowy 3.1,37.8,16700.0,630759.0
Mokotów Sportowy 3.1,37.2,16700.0,620572.0
Mokotów Sportowy 3.1,38.2,16700.0,637439.0
Mokotów Sportowy 3.1,72.8,14200.0,1033760.0
Mokotów Sportowy 3.1,27.9,17300.0,483362.0
Mokotów Sportowy 3.1,38.1,16700.0,635769.0
Mokotów Sportowy 3.1,37.2,16800.0,624288.0
Mokotów Sportowy 3.1,38.2,16800.0,641256.0
Mokotów Sportowy 3.1,72.8,14300.0,1041040.0
Mokotów Sportowy 3.1,38.1,16700.0,635769.0
Mokotów Sportowy 3.1,37.6,16700.0,627586.0
Mokotów Sportowy 3.1,38.1,16700.0,636938.0
Osiedle Wilno VII etap 3.2,35.8,15100.0,541184.0
Osiedle Wilno VII etap 3.2,44.5,14900.0,663348.0
Osiedle Wilno VII etap 3.2,36.5,15200.0,554192.0
Osiedle Wilno VII etap 3.2,36.4,15200.0,553888.0
Osiedle Wilno VII etap 3.2,35.9,15200.0,545072.0
Osiedle Wilno VII etap 3.2,35.7,15200.0,542640.0
Osiedle Wilno VII etap 3.2,36.2,15300.0,553248.0
Osiedle Wilno VII etap 3.2,35.8,15200.0,543552.0
Osiedle Wilno VII etap 3.2,44.5,15000.0,667800.0
Osiedle Wilno VII etap 3.2,38.3,15200.0,582008.0
Osiedle Wilno VII etap 3.2,35.8,15300.0,547128.0
Osiedle Wilno VII etap 3.2,35.1,15400.0,541156.0
Osiedle Wilno VII etap 3.2,44.5,15100.0,672252.0
Osiedle Wilno VII etap 3.2,31.7,15600.0,494832.0
Osiedle Wilno VII etap 3.2,36.5,15400.0,561484.0
Osiedle Wilno VII etap 3.2,35.9,15400.0,552244.0
Osiedle Wilno VII etap 3.2,35.7,15400.0,549780.0
Osiedle Wilno VII etap 3.2,35.8,15400.0,550704.0
Osiedle Wilno VII etap 3.2,34.4,15300.0,526167.0
Osiedle Wilno VII etap 3.2,35.1,15100.0,530765.0
Osiedle Wilno VII etap 3.2,35.0,15300.0,534735.0
Osiedle Wilno VII etap 3.2,37.0,15100.0,557945.0
Osiedle Wilno VII etap 3.2,36.2,15100.0,546922.0
Osiedle Wilno VII etap 3.2,56.4,13900.0,784377.0
Osiedle Wilno VII etap 3.2,36.2,15200.0,550392.0
Osiedle Wilno VII etap 3.2,36.2,15400.0,556864.0
Osiedle Wilno VII etap 3.2,36.2,15400.0,557634.0
Osiedle Wilno VII etap 3.2,38.3,15300.0,585837.0
Osiedle Wilno VII etap 3.2,31.7,15700.0,498004.0
Osiedle Wilno VII etap 3.2,36.2,15200.0,549632.0
Osiedle Wilno VII etap 3.2,57.3,13900.0,796748.0
Osiedle Wilno VII etap 3.2,32.6,15700.0,511192.0
Osiedle Wilno VII etap 3.2,38.3,15100.0,578179.0
Osiedle Wilno VII etap 3.2,57.3,14100.0,808212.0
Osiedle Wilno VII etap 3.2,38.0,15000.0,570000.0
Osiedle Wilno VII etap 3.2,38.5,15000.0,577800.0
Osiedle Wilno VII etap 3.2,36.9,15100.0,557794.0
Osiedle Wilno VII etap 3.2,42.2,14900.0,628482.0
Osiedle Wilno VII etap 3.2,36.4,15200.0,552976.0
Osiedle Wilno VII etap 3.2,36.3,15200.0,551912.0
Osiedle Wilno VII etap 3.2,38.0,15200.0,577448.0
Osiedle Wilno VII etap 3.2,36.2,15200.0,550848.0
Osiedle Wilno VII etap 3.2,44.5,14900.0,663646.0
Osiedle Wilno VII etap 3.2,40.1,15100.0,605208.0
Osiedle Wilno VII etap 3.2,36.9,15200.0,561488.0
Osiedle Wilno VII etap 3.2,42.2,15000.0,632700.0
Osiedle Wilno VII etap 3.2,36.3,15300.0,555543.0
Osiedle Wilno VII etap 3.2,36.3,15300.0,554625.0
Osiedle Wilno VII etap 3.2,40.1,15200.0,609216.0
Osiedle Wilno VII etap 3.2,36.9,15300.0,565182.0
Osiedle Wilno VII etap 3.2,42.2,15100.0,636918.0
Osiedle Wilno VII etap 3.2,36.4,15400.0,560252.0
Osiedle Wilno VII etap 3.2,36.3,15400.0,559174.0
Osiedle Wilno VII etap 3.2,38.0,15400.0,585046.0
Osiedle Wilno VII etap 3.2,36.3,15400.0,558250.0
Osiedle Wilno VII etap 3.2,61.6,13700.0,843509.0
Osiedle Wilno VII etap 3.2,36.5,15100.0,550546.0
Modern City etap H,56.2,15700.0,882968.0
Modern City etap H,41.4,17000.0,703120.0
Modern City etap H,64.8,15700.0,1017831.0
Modern City etap H,37.2,17300.0,643560.0
Modern City etap H,37.2,17300.0,643906.0
Modern City etap H,51.2,15900.0,813603.0
Modern City etap H,38.7,17100.0,662112.0
Modern City etap H,68.0,15300.0,1040400.0
Modern City etap H,39.3,17100.0,671517.0
Modern City etap H,56.3,15750.0,886095.0
Modern City etap H,40.9,17050.0,698027.0
Modern City etap H,64.8,15250.0,988658.0
Modern City etap H,43.8,16700.0,731627.0
Modern City etap H,66.5,15250.0,1014125.0
Modern City etap H,68.0,15350.0,1043800.0
Modern City etap H,38.1,17150.0,654272.0
Modern City etap H,41.3,17050.0,703994.0
Modern City etap H,56.3,15800.0,888908.0
Modern City etap H,40.9,17100.0,700074.0
Modern City etap H,61.9,15600.0,965016.0
Modern City etap H,37.2,17400.0,647280.0
Modern City etap H,66.5,15300.0,1017450.0
Modern City etap H,56.3,15850.0,891721.0
Modern City etap H,43.8,16800.0,736008.0
Modern City etap H,66.5,15350.0,1020775.0
Modern City etap H,38.4,17250.0,661538.0
Zielono Mi II,46.2,17000.0,785906.0
Zielono Mi II,45.2,17000.0,767908.0
Zielono Mi II,63.1,15800.0,996673.0
Zielono Mi II,100.0,16000.0,1599489.0
Zielono Mi II,80.9,16400.0,1327230.0
Zielono Mi II,36.9,18800.0,692770.0
Zielono Mi II,46.2,17100.0,790513.0
Zielono Mi II,45.2,17100.0,772408.0
Zielono Mi II,63.1,16000.0,1009292.0
Zielono Mi II,95.1,16000.0,1522234.0
Zielono Mi II,71.0,15900.0,1128405.0
Zielono Mi II,80.9,16500.0,1335370.0
Zielono Mi II,36.9,18900.0,696463.0
Zielono Mi II,46.2,17200.0,795165.0
Zielono Mi II,45.2,17200.0,776907.0
Zielono Mi II,63.1,16100.0,1015570.0
Zielono Mi II,95.1,16100.0,1531737.0
Zielono Mi II,80.9,16600.0,1343431.0
Zielono Mi II,46.2,17300.0,799771.0
Zielono Mi II,45.2,17300.0,781452.0
Zielono Mi II,37.6,19000.0,714390.0
Zielono Mi II,64.9,16400.0,1064687.0
Zielono Mi II,110.5,16200.0,1790771.0
Zielono Mi II,45.2,17100.0,773240.0
Zielono Mi II,79.7,16700.0,1330688.0
Zielono Mi II,63.8,16100.0,1026349.0
Zielono Mi II,64.9,16200.0,1051715.0
Zielono Mi II,110.5,16000.0,1768596.0
Zielono Mi II,45.2,17200.0,777787.0
Zielono Mi II,45.8,17200.0,787416.0
Zielono Mi II,42.1,17600.0,741846.0
Zielono Mi II,85.7,16500.0,1413186.0
Zielono Mi II,79.7,16500.0,1314725.0
Zielono Mi II,63.8,16200.0,1032779.0
Zielono Mi II,110.5,16100.0,1779738.0
Zielono Mi II,42.1,17800.0,750283.0
Zielono Mi II,110.5,16200.0,1790771.0
Zielono Mi II,82.2,19800.0,1626801.0
Zielono Mi II,83.5,18800.0,1569208.0
Zielono Mi II,111.8,17500.0,1956134.0
Zielono Mi II,100.5,17500.0,1757916.0
Zielono Mi II,89.7,18400.0,1651072.0
Zielono Mi II,82.5,18500.0,1527171.0
Zielono Mi II,111.8,17700.0,1978494.0
Zielono Mi II,100.5,17700.0,1777924.0
Zielono Mi II,89.7,18600.0,1668940.0
Zielono Mi II,82.5,18700.0,1543680.0
Zielono Mi II,111.8,17900.0,2000854.0
Zielono Mi II,100.5,17900.0,1798030.0
Zielono Mi II,89.7,18800.0,1686896.0
Zielono Mi II,82.5,18900.0,1560188.0
Osiedle Salvia,41.8,13150.0,549670.0
Osiedle Salvia,60.3,11270.0,680032.0
Osiedle Salvia,40.9,12280.0,502498.0
Osiedle Salvia,45.6,12800.0,583680.0
Osiedle Salvia,54.1,11400.0,617196.0
Osiedle Salvia,35.3,13800.0,486864.0
Osiedle Salvia,38.4,12729.0,488792.0
Osiedle Salvia,36.3,13460.0,488329.0
Osiedle Salvia,42.1,12860.0,542049.0
Osiedle Salvia,60.3,11482.0,692359.0
Osiedle Salvia,60.3,11272.0,679806.0
Osiedle Salvia,43.3,12470.0,539826.0
Osiedle Salvia,51.9,11535.0,598802.0
Osiedle Salvia,54.0,11650.0,628518.0
Osiedle Salvia,53.1,11850.0,629472.0
Osiedle Salvia,38.3,13180.0,504662.0
Osiedle Salvia,36.2,13550.0,489968.0
Osiedle Salvia,42.0,12970.0,544740.0
Osiedle Salvia,43.1,12950.0,558016.0
Osiedle Salvia,60.3,11680.0,703837.0
Osiedle Salvia,41.0,12650.0,518397.0
Osiedle Salvia,43.0,12530.0,539166.0
Osiedle Salvia,51.6,11309.0,584118.0
Osiedle Salvia,37.2,12950.0,481611.0
Osiedle Salvia,53.0,11950.0,633828.0
Osiedle Salvia,38.0,13280.0,504640.0
Osiedle Salvia,41.8,13150.0,549276.0
Osiedle Salvia,60.3,11380.0,686669.0
Osiedle Salvia,41.3,13140.0,542025.0
Osiedle Salvia,38.4,13380.0,513792.0
Osiedle Salvia,36.3,13800.0,500250.0
Osiedle Salvia,53.3,12150.0,646988.0
Osiedle Salvia,55.3,11950.0,660955.0
Osiedle Salvia,39.4,13420.0,528748.0
Osiedle Salvia,36.2,13620.0,492499.0
Osiedle Salvia,45.7,12233.0,559174.0
Osiedle Salvia,38.3,12527.0,479926.0
Osiedle Salvia,53.1,11850.0,629472.0
Osiedle Salvia,39.1,13270.0,519521.0
Osiedle Salvia,43.0,12365.0,532203.0
Osiedle Salvia,43.0,12850.0,553193.0
Osiedle Salvia,60.3,11532.0,694913.0
Osiedle Salvia,60.3,11532.0,695374.0
Osiedle Salvia,41.5,12850.0,532633.0
Osiedle Salvia,42.2,12860.0,542435.0
Osiedle Salvia,36.2,13540.0,490283.0
Osiedle Salvia,38.0,13280.0,504507.0
Osiedle Salvia,53.0,11950.0,633828.0
Osiedle Salvia,55.0,11900.0,654738.0
Osiedle Salvia,39.1,13320.0,521478.0
Osiedle Salvia,51.2,12282.0,628859.0
Osiedle Salvia,43.0,12930.0,555344.0
Osiedle Salvia,60.2,11680.0,703370.0
Osiedle Salvia,60.3,11680.0,703720.0
Osiedle Salvia,41.3,12950.0,535094.0
Osiedle Salvia,42.0,12970.0,545389.0
Osiedle Salvia,36.1,13720.0,494880.0
Osiedle Salvia,60.3,11270.0,679919.0
Osiedle Salvia,60.3,11270.0,679919.0
Osiedle Salvia,41.5,13150.0,545594.0
Osiedle Salvia,45.8,12234.0,559813.0
Osiedle Salvia,39.2,13410.0,525136.0
Osiedle Salvia,37.7,13420.0,506202.0
Osiedle Salvia,62.1,12090.0,750789.0
Osiedle Salvia,36.5,13810.0,503651.0
Osiedle Salvia,38.6,13380.0,517137.0
Osiedle Salvia,36.5,13359.0,488006.0
Osiedle Salvia,42.2,12870.0,542857.0
Osiedle Salvia,41.4,12850.0,532504.0
Osiedle Salvia,60.3,11530.0,694798.0
Osiedle Salvia,43.2,12860.0,555166.0
Osiedle Salvia,51.3,11545.0,592512.0
Osiedle Salvia,37.5,13170.0,493743.0
Osiedle Salvia,53.9,11860.0,639491.0
Osiedle Salvia,61.9,11580.0,716686.0
Osiedle Salvia,36.2,12810.0,463970.0
Osiedle Salvia,36.2,13550.0,490375.0
Osiedle Salvia,42.0,12970.0,545389.0
Osiedle Salvia,60.2,11680.0,703370.0
Osiedle Salvia,60.2,11680.0,703370.0
Osiedle Salvia,43.1,12950.0,557757.0
Osiedle Salvia,43.0,12940.0,556291.0
Osiedle Salvia,61.7,11680.0,720773.0
Osiedle Salvia,36.1,13600.0,491504.0
Osiedle Salvia,38.2,13280.0,507827.0
Osiedle Salvia,41.5,13150.0,545462.0
Osiedle Salvia,60.3,11270.0,679694.0
Osiedle Salvia,60.4,11270.0,680145.0
Osiedle Salvia,41.3,13140.0,542025.0
Osiedle Salvia,45.8,12780.0,584813.0
Osiedle Salvia,39.1,13560.0,530332.0
Osiedle Salvia,36.3,13722.0,497819.0
Osiedle Salvia,33.9,13980.0,473503.0
Osiedle Salvia,53.1,11598.0,616061.0
Osiedle Salvia,35.3,13800.0,487692.0
Osiedle Salvia,38.3,13380.0,512320.0
Osiedle Salvia,36.5,13379.0,488463.0
Osiedle Salvia,42.2,12870.0,542857.0
Osiedle Salvia,43.2,12860.0,555166.0
Osiedle Salvia,41.4,12850.0,532247.0
Osiedle Salvia,43.1,12830.0,553358.0
Osiedle Salvia,51.3,11646.0,597888.0
Osiedle Salvia,33.5,13680.0,458964.0
Osiedle Salvia,57.0,11850.0,675806.0
Osiedle Salvia,55.2,11820.0,651991.0
Osiedle Salvia,36.2,13550.0,490375.0
Osiedle Salvia,42.0,12970.0,545129.0
Osiedle Salvia,43.1,12950.0,557886.0
Osiedle Salvia,60.2,11740.0,706983.0
Osiedle Salvia,60.2,11680.0,703486.0
Osiedle Salvia,41.3,12950.0,534835.0
Osiedle Salvia,43.0,12930.0,555602.0
Osiedle Salvia,51.3,12330.0,632652.0
Osiedle Salvia,56.9,11950.0,680194.0
Osiedle Salvia,74.0,11630.0,860387.0
Osiedle Salvia,55.1,11970.0,659786.0
Osiedle Salvia,41.6,12730.0,529313.0
Osiedle Salvia,60.4,11880.0,717077.0
Osiedle Salvia,41.3,13150.0,542438.0
Osiedle Salvia,38.1,12744.0,485406.0
Osiedle Salvia,53.1,12162.0,646061.0
Osiedle Salvia,56.9,11690.0,665278.0
Osiedle Salvia,33.9,13570.0,459616.0
Osiedle Salvia,39.1,13150.0,514428.0
Osiedle Salvia,45.7,12830.0,586844.0
Osiedle Salvia,56.8,11593.0,658476.0
Osiedle Salvia,73.8,11056.0,816029.0
Osiedle Salvia,56.6,11840.0,670618.0
Osiedle Salvia,33.5,13680.0,458964.0
Osiedle Salvia,51.4,12230.0,628011.0
Osiedle Salvia,71.0,11650.0,827733.0
Osiedle Salvia,75.1,11540.0,866654.0
Osiedle Salvia,60.3,11580.0,697811.0
Osiedle Salvia,41.5,12850.0,532761.0
Osiedle Salvia,42.2,12940.0,546068.0
Osiedle Salvia,36.3,13430.0,488046.0
Osiedle Salvia,56.2,11920.0,670381.0
Osiedle Salvia,74.0,11630.0,860387.0
Osiedle Salvia,56.5,11940.0,674610.0
Osiedle Salvia,33.5,13770.0,461157.0
Osiedle Salvia,51.3,12330.0,633022.0
Osiedle Salvia,75.1,11650.0,875265.0
Osiedle Salvia,60.2,11680.0,703370.0
Osiedle Salvia,41.3,12950.0,534965.0
Osiedle Salvia,36.1,13540.0,488388.0
Spokojny Wilanów,163.3,14429.0,2356500.0
Spokojny Wilanów,163.3,13658.0,2230663.0
Spokojny Wilanów,135.0,14102.0,1903220.0
Spokojny Wilanów,135.0,15539.0,2097130.0
Spokojny Wilanów,135.0,13676.0,1845727.0
Spokojny Wilanów,180.1,13092.0,2357703.0
Spokojny Wilanów,180.1,12424.0,2237488.0
Spokojny Wilanów,180.1,13290.0,2393413.0
Spokojny Wilanów,180.1,11918.0,2146298.0
Spokojny Wilanów,163.3,14462.0,2362369.0
Warszawski Świt etap X,73.3,13133.0,962766.0
Warszawski Świt etap X,39.2,14467.0,566657.0
Warszawski Świt etap X,39.6,14467.0,572443.0
Warszawski Świt etap X,38.1,14467.0,551467.0
Warszawski Świt etap X,39.7,14467.0,574613.0
Warszawski Świt etap X,39.7,14774.0,586544.0
Warszawski Świt etap X,39.6,14210.0,563004.0
Warszawski Świt etap X,39.6,14210.0,563004.0
Warszawski Świt etap X,39.6,14210.0,563004.0
Warszawski Świt etap X,73.5,12825.0,942381.0
Warszawski Świt etap X,39.2,14672.0,575721.0
Warszawski Świt etap X,39.6,14672.0,581590.0
Warszawski Świt etap X,38.1,14672.0,559289.0
Warszawski Świt etap X,39.8,14672.0,583938.0
Warszawski Świt etap X,39.7,14980.0,594690.0
Warszawski Świt etap X,39.7,14313.0,568214.0
Warszawski Świt etap X,39.7,14210.0,564141.0
Warszawski Świt etap X,40.1,14108.0,565429.0
Warszawski Świt etap X,73.5,13030.0,957459.0
Warszawski Świt etap X,39.2,14877.0,583773.0
Warszawski Świt etap X,39.6,14877.0,589724.0
Warszawski Świt etap X,38.1,14877.0,567111.0
Warszawski Świt etap X,39.8,14877.0,592105.0
Warszawski Świt etap X,39.7,15185.0,602837.0
Warszawski Świt etap X,39.7,14518.0,576361.0
Warszawski Świt etap X,39.7,14415.0,572287.0
Warszawski Świt etap X,39.7,14415.0,572287.0
Warszawski Świt etap X,39.7,14415.0,572287.0
Warszawski Świt etap X,73.5,13235.0,972537.0
Warszawski Świt etap X,39.4,15082.0,594239.0
Warszawski Świt etap X,39.8,15082.0,600272.0
Warszawski Świt etap X,38.1,15082.0,574933.0
Warszawski Świt etap X,39.8,15082.0,600272.0
Warszawski Świt etap X,39.7,15390.0,610983.0
Warszawski Świt etap X,39.7,14723.0,584507.0
Warszawski Świt etap X,39.7,14621.0,580434.0
Warszawski Świt etap X,39.7,14621.0,580434.0
Warszawski Świt etap X,39.7,14621.0,580434.0
Warszawski Świt etap X,40.2,14518.0,583039.0
Warszawski Świt etap X,73.5,13441.0,987615.0
Warszawski Świt etap X,39.4,15287.0,602324.0
Warszawski Świt etap X,39.8,15287.0,608439.0
Warszawski Świt etap X,38.1,15287.0,582756.0
Warszawski Świt etap X,39.8,15287.0,608439.0
Warszawski Świt etap X,39.7,15595.0,619129.0
Warszawski Świt etap X,39.7,14928.0,592654.0
Warszawski Świt etap X,39.7,14826.0,588580.0
Warszawski Świt etap X,39.7,14826.0,588580.0
Warszawski Świt etap X,39.7,14826.0,588580.0
Warszawski Świt etap X,73.5,13646.0,1002693.0
Warszawski Świt etap X,39.4,15493.0,610408.0
Warszawski Świt etap X,39.8,15493.0,616605.0
Warszawski Świt etap X,38.1,15493.0,590578.0
Warszawski Świt etap X,39.8,15493.0,616605.0
Warszawski Świt etap X,39.7,15800.0,627276.0
Warszawski Świt etap X,39.7,15134.0,600800.0
Warszawski Świt etap X,39.7,15031.0,596727.0
Warszawski Świt etap X,39.7,15031.0,596727.0
Warszawski Świt etap X,39.7,15031.0,596727.0
Warszawski Świt etap X,40.2,14928.0,599521.0
Warszawski Świt etap X,73.5,13851.0,1017771.0
Warszawski Świt etap X,39.4,15698.0,618493.0
Warszawski Świt etap X,39.8,15698.0,624772.0
Warszawski Świt etap X,38.1,15698.0,598400.0
Warszawski Świt etap X,39.8,15698.0,624772.0
Warszawski Świt etap X,39.7,16006.0,635422.0
Warszawski Świt etap X,39.7,15339.0,608946.0
Warszawski Świt etap X,39.7,15236.0,604873.0
Warszawski Świt etap X,39.7,15236.0,604873.0
Warszawski Świt etap X,39.7,15236.0,604873.0
Warszawski Świt etap X,40.2,15133.0,607761.0
Warszawski Świt etap X,73.5,14056.0,1032850.0
Warszawski Świt etap X,39.4,15903.0,626578.0
Warszawski Świt etap X,39.8,15903.0,632939.0
Warszawski Świt etap X,38.1,15903.0,606222.0
Warszawski Świt etap X,39.8,15903.0,632939.0
Warszawski Świt etap X,39.7,15544.0,617093.0
Warszawski Świt etap X,39.7,15441.0,613020.0
Warszawski Świt etap X,39.7,15441.0,613020.0
Warszawski Świt etap X,39.7,15441.0,613020.0
Warszawski Świt etap X,40.2,15339.0,616002.0
Warszawski Świt etap X,43.1,14056.0,605260.0
Warszawski Świt etap X,39.2,14467.0,567380.0
Warszawski Świt etap X,39.3,14774.0,580634.0
Warszawski Świt etap X,40.3,14159.0,570458.0
Warszawski Świt etap X,53.8,13133.0,706545.0
Warszawski Świt etap X,37.5,14672.0,550779.0
Warszawski Świt etap X,39.3,14672.0,576602.0
Warszawski Świt etap X,53.8,13338.0,717584.0
Warszawski Świt etap X,37.5,14877.0,558483.0
Warszawski Świt etap X,39.3,14877.0,584666.0
Warszawski Świt etap X,39.4,15185.0,598737.0
Warszawski Świt etap X,34.0,14980.0,510055.0
Warszawski Świt etap X,40.3,14569.0,586993.0
Warszawski Świt etap X,53.8,13543.0,728624.0
Warszawski Świt etap X,37.5,15082.0,566186.0
Warszawski Świt etap X,39.3,15082.0,592730.0
Warszawski Świt etap X,39.4,15390.0,606828.0
Warszawski Świt etap X,40.3,14774.0,595261.0
Warszawski Świt etap X,53.8,13748.0,739664.0
Warszawski Świt etap X,39.3,15287.0,600795.0
Warszawski Świt etap X,39.4,15595.0,614919.0
Warszawski Świt etap X,34.0,15390.0,523876.0
Warszawski Świt etap X,40.3,14980.0,603528.0
Warszawski Świt etap X,53.9,13954.0,751820.0
Warszawski Świt etap X,37.5,15493.0,581592.0
Warszawski Świt etap X,39.3,15493.0,608859.0
Warszawski Świt etap X,39.4,15800.0,623010.0
Warszawski Świt etap X,34.0,15595.0,530861.0
Warszawski Świt etap X,40.3,15185.0,611796.0
Warszawski Świt etap X,53.9,14159.0,762876.0
Warszawski Świt etap X,37.5,15698.0,589295.0
Warszawski Świt etap X,39.3,15698.0,616924.0
Warszawski Świt etap X,39.4,16006.0,631101.0
Warszawski Świt etap X,34.0,15800.0,537846.0
Warszawski Świt etap X,78.5,15390.0,1207961.0
Warszawski Świt etap X,45.9,13646.0,626615.0
Warszawski Świt etap X,40.6,14056.0,570119.0
Warszawski Świt etap X,39.5,14364.0,566660.0
Warszawski Świt etap X,40.6,14364.0,583897.0
Warszawski Świt etap X,58.7,13748.0,806619.0
Warszawski Świt etap X,40.6,14261.0,579583.0
Warszawski Świt etap X,40.8,14569.0,593986.0
Warszawski Świt etap X,58.7,13954.0,818658.0
Warszawski Świt etap X,40.6,14467.0,587923.0
Warszawski Świt etap X,39.5,14774.0,582850.0
Warszawski Świt etap X,40.7,14569.0,592966.0
Warszawski Świt etap X,73.4,12261.0,899935.0
Warszawski Świt etap X,58.7,14159.0,830697.0
Warszawski Świt etap X,40.6,14672.0,596262.0
Warszawski Świt etap X,39.5,14980.0,590945.0
Warszawski Świt etap X,40.8,14980.0,610718.0
Warszawski Świt etap X,73.4,12466.0,914997.0
Warszawski Świt etap X,58.7,14364.0,842880.0
Warszawski Świt etap X,40.6,14877.0,604601.0
Warszawski Świt etap X,51.6,14056.0,726003.0
Warszawski Świt etap X,58.7,14569.0,855795.0
Warszawski Świt etap X,25.6,16826.0,431092.0
Warszawski Świt etap X,62.5,15544.0,972271.0
Warszawski Świt etap XI,41.0,14467.0,592841.0
Warszawski Świt etap XI,33.5,15295.0,511616.0
Warszawski Świt etap XI,33.0,15400.0,508191.0
Warszawski Świt etap XI,39.6,15493.0,613197.0
Warszawski Świt etap XI,41.0,14569.0,598066.0
Warszawski Świt etap XI,42.5,15031.0,638212.0
Warszawski Świt etap XI,39.7,15698.0,622732.0
Warszawski Świt etap XI,41.2,14774.0,608410.0
Warszawski Świt etap XI,33.0,15819.0,522019.0
Warszawski Świt etap XI,37.8,15031.0,567567.0
Warszawski Świt etap XI,42.6,15236.0,649058.0
Warszawski Świt etap XI,39.8,15903.0,632621.0
Warszawski Świt etap XI,41.2,14980.0,616860.0
Warszawski Świt etap XI,33.0,16028.0,528933.0
Warszawski Świt etap XI,37.8,15236.0,575315.0
Warszawski Świt etap XI,38.8,15236.0,591465.0
Warszawski Świt etap XI,36.8,15236.0,560536.0
Warszawski Świt etap XI,37.4,15236.0,569525.0
Warszawski Świt etap XI,42.8,15441.0,660579.0
Warszawski Świt etap XI,39.8,16108.0,640784.0
Warszawski Świt etap XI,41.2,15185.0,625310.0
Warszawski Świt etap XI,37.7,15647.0,590499.0
Warszawski Świt etap XI,38.8,15646.0,607397.0
Warszawski Świt etap XI,37.0,15646.0,578138.0
Warszawski Świt etap XI,37.4,15646.0,584866.0
Warszawski Świt etap XI,42.6,15647.0,666541.0
Warszawski Świt etap XI,39.8,16313.0,648947.0
Warszawski Świt etap XI,58.2,13954.0,811960.0
Warszawski Świt etap XI,60.4,14107.0,852234.0
Warszawski Świt etap XI,41.9,14415.0,603424.0
Warszawski Świt etap XI,38.7,14774.0,571474.0
Warszawski Świt etap XI,38.3,14620.0,560111.0
Warszawski Świt etap XI,37.6,14620.0,549438.0
Warszawski Świt etap XI,40.0,14877.0,594931.0
Warszawski Świt etap XI,39.7,14877.0,591212.0
Warszawski Świt etap XI,56.1,13338.0,748262.0
Warszawski Świt etap XI,79.3,12466.0,988421.0
Warszawski Świt etap XI,38.4,14826.0,569010.0
