Address,Price_total,Area_m2,Price_m2,Rooms,Floor
ulica Równoległa 8,901662.0,60.5,14901.0,3,1
ulica Pawła Włodkowica 9,378076.0,32.5,11651.0,2,2
ulica Urugwajska 2,837827.0,44.5,18823.0,2,5
ulica Władysława Umińskiego 2,568915.0,42.0,13559.0,2,6
ulica Kolejowa 19,869252.0,46.1,18856.0,2,5
ulica Loteryjki 69D,495000.0,47.0,10530.0,2,1
ulica Wschodu Słońca 7A,893813.0,38.6,23144.0,1,6
ulica Kolejowa 19,873746.0,45.8,19090.0,2,4
ulica Równoległa 8B,589359.0,38.1,15485.0,2,3
ulica Prozy 41C,2089990.0,150.7,13866.0,4,1
ulica Równoległa 8,923683.0,60.8,15190.0,3,6
ulica Władysława Umińskiego 2,540130.0,41.5,13015.0,2,1
ulica Mińska 31A,385257.0,26.2,14716.0,1,3
Aleje Jerozolimskie 190,795931.0,59.4,13395.0,0,2
ulica Michała Oczapowskiego 15,561000.0,30.6,18303.0,1,2
ulica Mińska 31A,1525000.0,98.3,15512.0,4,6
ulica Pawła Włodkowica 9,416445.0,36.4,11435.0,2,3
ulica Instalatorów 7A,500000.0,32.8,15225.0,2,5
ulica Pawła Włodkowica 9,519938.0,49.5,10510.0,3,3
ulica Pawła Włodkowica 9,517148.0,50.2,10298.0,3,4
ulica Urugwajska 2,826436.0,43.6,18946.0,2,5
Aleje Jerozolimskie 190,1077303.0,78.1,13789.0,4,3
ulica Michała Oczapowskiego 15,595000.0,29.1,20440.0,1,2
ulica Michała Oczapowskiego 15,846329.0,40.3,21011.0,2,2
ulica Harmonii 12,1140000.0,106.5,10699.0,5,1
ulica Równoległa 8,901662.0,60.5,14901.0,3,1
ulica Pawła Włodkowica 9,378076.0,32.5,11651.0,2,2
ulica Urugwajska 2,837827.0,44.5,18823.0,2,5
ulica Władysława Umińskiego 2,568915.0,42.0,13559.0,2,6
ulica Kolejowa 19,869252.0,46.1,18856.0,2,5
ulica Loteryjki 69D,495000.0,47.0,10530.0,2,1
ulica Wschodu Słońca 7A,893813.0,38.6,23144.0,1,6
ulica Kolejowa 19,873746.0,45.8,19090.0,2,4
ulica Równoległa 8B,589359.0,38.1,15485.0,2,3
ulica Prozy 41C,2089990.0,150.7,13866.0,4,1
ulica Równoległa 8,923683.0,60.8,15190.0,3,6
ulica Władysława Umińskiego 2,540130.0,41.5,13015.0,2,1
ulica Mińska 31A,385257.0,26.2,14716.0,1,3
Aleje Jerozolimskie 190,795931.0,59.4,13395.0,0,2
ulica Michała Oczapowskiego 15,561000.0,30.6,18303.0,1,2
ulica Mińska 31A,1525000.0,98.3,15512.0,4,6
ulica Pawła Włodkowica 9,416445.0,36.4,11435.0,2,3
ulica Instalatorów 7A,500000.0,32.8,15225.0,2,5
ulica Pawła Włodkowica 9,519938.0,49.5,10510.0,3,3
ulica Janowiecka 9,567659.0,46.0,12346.0,2,3
ulica Instalatorów 7A,522340.0,32.5,16072.0,2,6
ulica Instalatorów 7A,621029.0,39.7,15635.0,2,7
ulica Michała Oczapowskiego 15,1426000.0,74.2,19231.0,3,2
ulica Pawła Włodkowica 9,664314.0,63.3,10490.0,4,1
ulica Loteryjki 69D,676400.0,56.4,11999.0,3,3
ulica Władysława Umińskiego 2,533087.0,38.5,13850.0,2,5
ulica Loteryjki 69C,468000.0,46.2,10121.0,2,1
ulica Instalatorów 7A,506415.0,32.5,15568.0,2,7
ulica Michała Oczapowskiego 15,1296450.0,73.9,17539.0,3,4
ulica Mieczysława Pożaryskiego 35,955183.0,68.0,14047.0,3,2
ulica Instalatorów 7A,552165.0,36.7,15054.0,2,5
ulica Loteryjki 69E,490000.0,49.1,9969.0,2,2
ulica Instalatorów 7A,697583.0,47.8,14597.0,2,3
ulica Pawła Włodkowica 9,411415.0,36.7,11201.0,2,4
ulica Mińska 31A,403653.0,26.6,15198.0,1,5
ulica Jagiellońska 55G,1149734.0,75.5,15238.0,4,1
ulica Mińska 31A,1397119.0,93.2,14992.0,4,5
ulica Giserska 9,842948.0,74.8,11268.0,4,5
ulica Michała Oczapowskiego 15,670700.0,30.7,21847.0,1,4
ulica Loteryjki 69C,548000.0,42.9,12777.0,2,1
ulica Pawła Włodkowica 9,443809.0,39.7,11176.0,2,4
ulica Lazurowa 21,648678.0,48.4,13405.0,3,4
ulica Żupnicza 26,413411.0,27.7,14941.0,2,1
ulica Marynin 33,756074.0,51.6,14638.0,3,5
ulica Janowiecka 9,567659.0,46.0,12346.0,2,3
ulica Instalatorów 7A,522340.0,32.5,16072.0,2,6
ulica Instalatorów 7A,621029.0,39.7,15635.0,2,7
ulica Michała Oczapowskiego 15,1426000.0,74.2,19231.0,3,2
ulica Pawła Włodkowica 9,664314.0,63.3,10490.0,4,1
ulica Loteryjki 69D,676400.0,56.4,11999.0,3,3
ulica Władysława Umińskiego 2,533087.0,38.5,13850.0,2,5
ulica Loteryjki 69C,468000.0,46.2,10121.0,2,1
ulica Instalatorów 7A,506415.0,32.5,15568.0,2,7
ulica Michała Oczapowskiego 15,1296450.0,73.9,17539.0,3,4
ulica Mieczysława Pożaryskiego 35,955183.0,68.0,14047.0,3,2
ulica Instalatorów 7A,552165.0,36.7,15054.0,2,5
ulica Loteryjki 69E,490000.0,49.1,9969.0,2,2
ulica Instalatorów 7A,697583.0,47.8,14597.0,2,3
ulica Pawła Włodkowica 9,411415.0,36.7,11201.0,2,4
ulica Mińska 31A,403653.0,26.6,15198.0,1,5
ulica Jagiellońska 55G,1149734.0,75.5,15238.0,4,1
ulica Mińska 31A,1397119.0,93.2,14992.0,4,5
ulica Giserska 9,842948.0,74.8,11268.0,4,5
ulica Michała Oczapowskiego 15,670700.0,30.7,21847.0,1,4
ulica Loteryjki 69C,548000.0,42.9,12777.0,2,1
ulica Pawła Włodkowica 9,443809.0,39.7,11176.0,2,4
ulica Lazurowa 21,648678.0,48.4,13405.0,3,4
ulica Żupnicza 26,413411.0,27.7,14941.0,2,1
ulica Marynin 33,756074.0,51.6,14638.0,3,5
ulica Janowiecka 9,567659.0,46.0,12346.0,2,3
ulica Instalatorów 7A,522340.0,32.5,16072.0,2,6
ulica Instalatorów 7A,621029.0,39.7,15635.0,2,7
ulica Michała Oczapowskiego 15,1426000.0,74.2,19231.0,3,2
ulica Pawła Włodkowica 9,664314.0,63.3,10490.0,4,1
ulica Loteryjki 69D,676400.0,56.4,11999.0,3,3
ulica Władysława Umińskiego 2,533087.0,38.5,13850.0,2,5
ulica Loteryjki 69C,468000.0,46.2,10121.0,2,1
ulica Instalatorów 7A,506415.0,32.5,15568.0,2,7
ulica Michała Oczapowskiego 15,1296450.0,73.9,17539.0,3,4
ulica Mieczysława Pożaryskiego 35,955183.0,68.0,14047.0,3,2
ulica Instalatorów 7A,552165.0,36.7,15054.0,2,5
ulica Loteryjki 69E,490000.0,49.1,9969.0,2,2
ulica Instalatorów 7A,697583.0,47.8,14597.0,2,3
ulica Pawła Włodkowica 9,411415.0,36.7,11201.0,2,4
ulica Mińska 31A,403653.0,26.6,15198.0,1,5
ulica Jagiellońska 55G,1149734.0,75.5,15238.0,4,1
ulica Mińska 31A,1397119.0,93.2,14992.0,4,5
ulica Giserska 9,842948.0,74.8,11268.0,4,5
ulica Michała Oczapowskiego 15,670700.0,30.7,21847.0,1,4
ulica Loteryjki 69C,548000.0,42.9,12777.0,2,1
ulica Pawła Włodkowica 9,443809.0,39.7,11176.0,2,4
ulica Lazurowa 21,648678.0,48.4,13405.0,3,4
ulica Żupnicza 26,413411.0,27.7,14941.0,2,1
ulica Marynin 33,756074.0,51.6,14638.0,3,5
ulica Mieczysława Pożaryskiego 35A,687117.0,65.3,10519.0,3,5
ulica Szumu Drzew 20,2513048.0,132.8,18916.0,0,1
ulica Pawła Włodkowica 9,464499.0,43.1,10785.0,2,4
ulica Pielgrzymów 33,390000.0,33.7,11562.0,2,2
ulica Instalatorów 7A,460415.0,33.7,13650.0,1,1
ulica Lazurowa 21,830776.0,71.9,11559.0,4,2
ulica Krochmalna 61,1004541.0,36.4,27567.0,1,2
ulica Żupnicza 26,502972.0,36.8,13686.0,2,4
ulica Lazurowa 19,566145.0,40.9,13859.0,2,3
ulica Lazurowa 19,585660.0,40.9,14337.0,2,7
ulica Pielgrzymów 33,440000.0,40.2,10945.0,2,3
ulica Pawła Włodkowica 9,374691.0,32.5,11518.0,2,1
ulica Mińska 9,375815.0,26.8,14007.0,1,3
ulica Pawła Włodkowica 9,442875.0,40.4,10951.0,2,3
ulica Równoległa 16A,1490000.0,99.4,14985.0,4,4
ulica Instalatorów 7,645420.0,38.2,16883.0,2,8
ulica Jana Kazimierza 43,501187.0,47.9,10461.0,2,1
Aleja „Solidarności” 153,2330401.0,73.0,31936.0,3,4
ulica Pielgrzymów 33,300000.0,27.3,10977.0,1,1
ulica Instalatorów 7,559215.0,39.9,14026.0,2,2
ulica Marynin 33,468005.0,27.4,17093.0,1,1
ulica Lazurowa 21,489436.0,34.5,14182.0,2,2
ulica Loteryjki 69E,600191.0,58.1,10323.0,0,2
ulica Instalatorów 7A,845650.0,59.4,14249.0,3,4
ulica Mieczysława Pożaryskiego 35,729563.0,59.8,12202.0,3,4
ulica Mieczysława Pożaryskiego 35A,687117.0,65.3,10519.0,3,5
ulica Szumu Drzew 20,2513048.0,132.8,18916.0,0,1
ulica Pawła Włodkowica 9,464499.0,43.1,10785.0,2,4
ulica Pielgrzymów 33,390000.0,33.7,11562.0,2,2
ulica Instalatorów 7A,460415.0,33.7,13650.0,1,1
ulica Lazurowa 21,830776.0,71.9,11559.0,4,2
ulica Krochmalna 61,1004541.0,36.4,27567.0,1,2
ulica Żupnicza 26,502972.0,36.8,13686.0,2,4
ulica Lazurowa 19,566145.0,40.9,13859.0,2,3
ulica Lazurowa 19,585660.0,40.9,14337.0,2,7
ulica Pielgrzymów 33,440000.0,40.2,10945.0,2,3
ulica Pawła Włodkowica 9,374691.0,32.5,11518.0,2,1
ulica Mińska 9,375815.0,26.8,14007.0,1,3
ulica Pawła Włodkowica 9,442875.0,40.4,10951.0,2,3
ulica Równoległa 16A,1490000.0,99.4,14985.0,4,4
ulica Instalatorów 7,645420.0,38.2,16883.0,2,8
ulica Jana Kazimierza 43,501187.0,47.9,10461.0,2,1
Aleja „Solidarności” 153,2330401.0,73.0,31936.0,3,4
ulica Pielgrzymów 33,300000.0,27.3,10977.0,1,1
ulica Instalatorów 7,559215.0,39.9,14026.0,2,2
ulica Marynin 33,468005.0,27.4,17093.0,1,1
ulica Lazurowa 21,489436.0,34.5,14182.0,2,2
ulica Loteryjki 69E,600191.0,58.1,10323.0,0,2
ulica Instalatorów 7A,845650.0,59.4,14249.0,3,4
ulica Mieczysława Pożaryskiego 35,729563.0,59.8,12202.0,3,4
ulica Mieczysława Pożaryskiego 35A,687117.0,65.3,10519.0,3,5
ulica Szumu Drzew 20,2513048.0,132.8,18916.0,0,1
ulica Pawła Włodkowica 9,464499.0,43.1,10785.0,2,4
ulica Pielgrzymów 33,390000.0,33.7,11562.0,2,2
ulica Instalatorów 7A,460415.0,33.7,13650.0,1,1
ulica Lazurowa 21,830776.0,71.9,11559.0,4,2
ulica Krochmalna 61,1004541.0,36.4,27567.0,1,2
ulica Żupnicza 26,502972.0,36.8,13686.0,2,4
ulica Lazurowa 19,566145.0,40.9,13859.0,2,3
ulica Lazurowa 19,585660.0,40.9,14337.0,2,7
ulica Pielgrzymów 33,440000.0,40.2,10945.0,2,3
ulica Pawła Włodkowica 9,374691.0,32.5,11518.0,2,1
ulica Mińska 9,375815.0,26.8,14007.0,1,3
ulica Pawła Włodkowica 9,442875.0,40.4,10951.0,2,3
ulica Równoległa 16A,1490000.0,99.4,14985.0,4,4
ulica Instalatorów 7,645420.0,38.2,16883.0,2,8
ulica Jana Kazimierza 43,501187.0,47.9,10461.0,2,1
Aleja „Solidarności” 153,2330401.0,73.0,31936.0,3,4
ulica Pielgrzymów 33,300000.0,27.3,10977.0,1,1
ulica Instalatorów 7,559215.0,39.9,14026.0,2,2
ulica Marynin 33,468005.0,27.4,17093.0,1,1
ulica Lazurowa 21,489436.0,34.5,14182.0,2,2
ulica Loteryjki 69E,600191.0,58.1,10323.0,0,2
ulica Instalatorów 7A,845650.0,59.4,14249.0,3,4
ulica Mieczysława Pożaryskiego 35,729563.0,59.8,12202.0,3,4
ulica Pawła Włodkowica 9,341206.0,30.2,11309.0,2,2
ulica Instalatorów 7A,464067.0,31.9,14561.0,2,2
ulica Lazurowa 21,770661.0,68.8,11200.0,4,2
ulica Marynin 33,1068923.0,71.2,15024.0,3,4
ulica Pawła Włodkowica 9,436220.0,38.6,11289.0,2,3
ulica Mińska 31A,796491.0,46.0,17334.0,2,4
ulica Mieczysława Pożaryskiego 35,499670.0,31.5,15873.0,1,4
ulica Jana Kazimierza 43,1398478.0,132.0,10595.0,4,1
ulica Instalatorów 7A,553815.0,33.7,16419.0,1,6
ulica Żeńców 7,1019035.0,62.0,16433.0,3,1
ulica Pawła Włodkowica 9,426045.0,39.9,10675.0,2,2
ulica Pawła Włodkowica 9,510962.0,49.4,10341.0,3,2
ulica Pawła Włodkowica 9,378827.0,30.6,12360.0,2,4
ulica Pielgrzymów 33,274000.0,24.7,11098.0,1,1
ulica Pielgrzymów 33,554000.0,50.5,10972.0,3,1
ulica Równoległa 8B,644955.0,38.2,16884.0,2,2
ulica Pawła Włodkowica 9,282000.0,26.0,10859.0,1,2
ulica Pielgrzymów 33,291000.0,44.2,6582.0,2,1
ulica Pawła Włodkowica 9,316736.0,25.4,12445.0,1,4
ulica Józefa Sierakowskiego 3,1119690.0,57.4,19500.0,3,4
ulica Pawła Włodkowica 9,505923.0,49.5,10223.0,3,4
ulica Jagiellońska 55D,1166465.0,80.8,14428.0,4,2
ulica Jerzego Holzera 6,455005.0,29.2,15582.0,1,1
ulica Równoległa 8,478958.0,36.4,13151.0,2,3
ulica Kolejowa 19B,1075443.0,51.6,20850.0,2,8
ulica Pawła Włodkowica 9,341206.0,30.2,11309.0,2,2
ulica Instalatorów 7A,464067.0,31.9,14561.0,2,2
ulica Lazurowa 21,770661.0,68.8,11200.0,4,2
ulica Marynin 33,1068923.0,71.2,15024.0,3,4
ulica Pawła Włodkowica 9,436220.0,38.6,11289.0,2,3
ulica Mińska 31A,796491.0,46.0,17334.0,2,4
ulica Mieczysława Pożaryskiego 35,499670.0,31.5,15873.0,1,4
ulica Jana Kazimierza 43,1398478.0,132.0,10595.0,4,1
ulica Instalatorów 7A,553815.0,33.7,16419.0,1,6
ulica Żeńców 7,1019035.0,62.0,16433.0,3,1
ulica Pawła Włodkowica 9,426045.0,39.9,10675.0,2,2
ulica Pawła Włodkowica 9,510962.0,49.4,10341.0,3,2
ulica Pawła Włodkowica 9,378827.0,30.6,12360.0,2,4
ulica Pielgrzymów 33,274000.0,24.7,11098.0,1,1
ulica Pielgrzymów 33,554000.0,50.5,10972.0,3,1
ulica Równoległa 8B,644955.0,38.2,16884.0,2,2
ulica Pawła Włodkowica 9,282000.0,26.0,10859.0,1,2
ulica Pielgrzymów 33,291000.0,44.2,6582.0,2,1
ulica Pawła Włodkowica 9,316736.0,25.4,12445.0,1,4
ulica Józefa Sierakowskiego 3,1119690.0,57.4,19500.0,3,4
ulica Pawła Włodkowica 9,505923.0,49.5,10223.0,3,4
ulica Jagiellońska 55D,1166465.0,80.8,14428.0,4,2
ulica Jerzego Holzera 6,455005.0,29.2,15582.0,1,1
ulica Równoległa 8,478958.0,36.4,13151.0,2,3
ulica Kolejowa 19B,1075443.0,51.6,20850.0,2,8
ulica Pawła Włodkowica 9,341206.0,30.2,11309.0,2,2
ulica Instalatorów 7A,464067.0,31.9,14561.0,2,2
ulica Lazurowa 21,770661.0,68.8,11200.0,4,2
ulica Marynin 33,1068923.0,71.2,15024.0,3,4
ulica Pawła Włodkowica 9,436220.0,38.6,11289.0,2,3
ulica Mińska 31A,796491.0,46.0,17334.0,2,4
ulica Mieczysława Pożaryskiego 35,499670.0,31.5,15873.0,1,4
ulica Jana Kazimierza 43,1398478.0,132.0,10595.0,4,1
ulica Instalatorów 7A,553815.0,33.7,16419.0,1,6
ulica Żeńców 7,1019035.0,62.0,16433.0,3,1
ulica Pawła Włodkowica 9,426045.0,39.9,10675.0,2,2
ulica Pawła Włodkowica 9,510962.0,49.4,10341.0,3,2
ulica Pawła Włodkowica 9,378827.0,30.6,12360.0,2,4
ulica Pielgrzymów 33,274000.0,24.7,11098.0,1,1
ulica Pielgrzymów 33,554000.0,50.5,10972.0,3,1
ulica Równoległa 8B,644955.0,38.2,16884.0,2,2
ulica Pawła Włodkowica 9,282000.0,26.0,10859.0,1,2
ulica Pielgrzymów 33,291000.0,44.2,6582.0,2,1
ulica Pawła Włodkowica 9,316736.0,25.4,12445.0,1,4
ulica Józefa Sierakowskiego 3,1119690.0,57.4,19500.0,3,4
ulica Pawła Włodkowica 9,505923.0,49.5,10223.0,3,4
ulica Jagiellońska 55D,1166465.0,80.8,14428.0,4,2
ulica Jerzego Holzera 6,455005.0,29.2,15582.0,1,1
ulica Równoległa 8,478958.0,36.4,13151.0,2,3
ulica Kolejowa 19B,1075443.0,51.6,20850.0,2,8
ulica Instalatorów 7A,567000.0,38.3,14793.0,2,5
ulica Loteryjki 69C,625100.0,62.5,10000.0,3,2
ulica Instalatorów 7,961236.0,71.9,13373.0,4,2
ulica Lubiniecka 12,2045035.0,60.0,34084.0,2,5
ulica Kolejowa 19,1121862.0,54.2,20683.0,3,6
ulica Michała Oczapowskiego 15,671000.0,29.0,23162.0,1,1
ulica Pawła Włodkowica 9,533743.0,50.2,10632.0,3,3
ulica Mieczysława Pożaryskiego 35A,905466.0,82.9,10920.0,3,3
ulica Giserska 9,527738.0,40.1,13174.0,2,3
ulica Marymoncka 8,1850000.0,89.1,20770.0,4,2
ulica Loteryjki 69C,577235.0,53.1,10877.0,2,1
ulica Michała Oczapowskiego 15,712500.0,30.6,23292.0,1,5
ulica Mieczysława Pożaryskiego 35,772242.0,53.1,14540.0,2,4
ulica Michała Oczapowskiego 15,1270000.0,75.0,16942.0,3,4
ulica Pielgrzymów 33,870000.0,84.0,10363.0,3,4
ulica Krochmalna 61,1502446.0,44.1,34038.0,1,15
ulica Instalatorów 7,604000.0,39.9,15145.0,2,6
ulica Loteryjki 69C,670230.0,60.9,11000.0,3,3
ulica Loteryjki 69E,402435.0,48.5,8299.0,2,2
Aleje Jerozolimskie 190,687619.0,46.3,14867.0,2,3
ulica Pawła Włodkowica 9,588495.0,56.1,10494.0,3,3
ulica Instalatorów 7A,763346.0,49.4,15440.0,3,6
ulica Jagiellońska 55H,1192866.0,75.0,15896.0,3,5
ulica Pawła Włodkowica 9,404125.0,36.4,11118.0,2,1
ulica Górczewska 255,845000.0,46.9,18006.0,2,2
ulica Instalatorów 7A,567000.0,38.3,14793.0,2,5
ulica Loteryjki 69C,625100.0,62.5,10000.0,3,2
ulica Instalatorów 7,961236.0,71.9,13373.0,4,2
ulica Lubiniecka 12,2045035.0,60.0,34084.0,2,5
ulica Kolejowa 19,1121862.0,54.2,20683.0,3,6
ulica Michała Oczapowskiego 15,671000.0,29.0,23162.0,1,1
ulica Pawła Włodkowica 9,533743.0,50.2,10632.0,3,3
ulica Mieczysława Pożaryskiego 35A,905466.0,82.9,10920.0,3,3
ulica Giserska 9,527738.0,40.1,13174.0,2,3
ulica Marymoncka 8,1850000.0,89.1,20770.0,4,2
ulica Loteryjki 69C,577235.0,53.1,10877.0,2,1
ulica Michała Oczapowskiego 15,712500.0,30.6,23292.0,1,5
ulica Mieczysława Pożaryskiego 35,772242.0,53.1,14540.0,2,4
ulica Michała Oczapowskiego 15,1270000.0,75.0,16942.0,3,4
ulica Pielgrzymów 33,870000.0,84.0,10363.0,3,4
ulica Krochmalna 61,1502446.0,44.1,34038.0,1,15
ulica Instalatorów 7,604000.0,39.9,15145.0,2,6
ulica Loteryjki 69C,670230.0,60.9,11000.0,3,3
ulica Loteryjki 69E,402435.0,48.5,8299.0,2,2
Aleje Jerozolimskie 190,687619.0,46.3,14867.0,2,3
ulica Pawła Włodkowica 9,588495.0,56.1,10494.0,3,3
ulica Instalatorów 7A,763346.0,49.4,15440.0,3,6
ulica Jagiellońska 55H,1192866.0,75.0,15896.0,3,5
ulica Pawła Włodkowica 9,404125.0,36.4,11118.0,2,1
ulica Górczewska 255,845000.0,46.9,18006.0,2,2
ulica Instalatorów 7A,567000.0,38.3,14793.0,2,5
ulica Loteryjki 69C,625100.0,62.5,10000.0,3,2
ulica Instalatorów 7,961236.0,71.9,13373.0,4,2
ulica Lubiniecka 12,2045035.0,60.0,34084.0,2,5
ulica Kolejowa 19,1121862.0,54.2,20683.0,3,6
ulica Michała Oczapowskiego 15,671000.0,29.0,23162.0,1,1
ulica Pawła Włodkowica 9,533743.0,50.2,10632.0,3,3
ulica Mieczysława Pożaryskiego 35A,905466.0,82.9,10920.0,3,3
ulica Giserska 9,527738.0,40.1,13174.0,2,3
ulica Marymoncka 8,1850000.0,89.1,20770.0,4,2
ulica Loteryjki 69C,577235.0,53.1,10877.0,2,1
ulica Michała Oczapowskiego 15,712500.0,30.6,23292.0,1,5
ulica Mieczysława Pożaryskiego 35,772242.0,53.1,14540.0,2,4
ulica Michała Oczapowskiego 15,1270000.0,75.0,16942.0,3,4
ulica Pielgrzymów 33,870000.0,84.0,10363.0,3,4
ulica Krochmalna 61,1502446.0,44.1,34038.0,1,15
ulica Instalatorów 7,604000.0,39.9,15145.0,2,6
ulica Loteryjki 69C,670230.0,60.9,11000.0,3,3
ulica Loteryjki 69E,402435.0,48.5,8299.0,2,2
Aleje Jerozolimskie 190,687619.0,46.3,14867.0,2,3
ulica Pawła Włodkowica 9,588495.0,56.1,10494.0,3,3
ulica Instalatorów 7A,763346.0,49.4,15440.0,3,6
ulica Jagiellońska 55H,1192866.0,75.0,15896.0,3,5
ulica Pawła Włodkowica 9,404125.0,36.4,11118.0,2,1
ulica Górczewska 255,845000.0,46.9,18006.0,2,2
ulica Instalatorów 7,866598.0,57.3,15113.0,3,7
ulica Kolejowa 19A,884328.0,39.9,22153.0,2,4
ulica Równoległa 8,521596.0,31.2,16696.0,1,1
ulica Instalatorów 7A,465938.0,31.9,14611.0,2,1
ulica Michała Oczapowskiego 15,800533.0,40.4,19805.0,2,3
ulica Władysława Umińskiego 2,846346.0,64.8,13051.0,4,4
ulica Loteryjki 69D,557235.0,53.1,10500.0,2,1
ulica Giserska 9,531880.0,39.9,13327.0,2,4
ulica Michała Oczapowskiego 15,1938977.0,100.9,19221.0,4,3
ulica Władysława Umińskiego 2,417883.0,31.9,13104.0,2,4
ulica Górczewska 255,1175000.0,61.3,19181.0,3,2
ulica Pawła Włodkowica 9,415412.0,25.5,16284.0,1,4
ulica Loteryjki 69C,612200.0,61.2,10000.0,3,2
ulica Giserska 9,478470.0,36.4,13163.0,2,2
ulica Michała Oczapowskiego 15,909600.0,44.7,20340.0,2,1
ulica Górczewska 255,855000.0,47.0,18184.0,2,3
ulica Harmonii 6,1140000.0,106.5,10699.0,5,1
ulica Michała Oczapowskiego 15,1639950.0,94.4,17369.0,4,4
ulica Jerzego Holzera 6,975000.0,65.5,14892.0,4,4
ulica Mieczysława Pożaryskiego 35,752199.0,59.4,12674.0,3,2
ulica Górczewska 255,1200000.0,61.4,19534.0,3,1
ulica Kompanii AK „Goplana” 9A,864214.0,61.1,14144.0,4,6
Aleje Jerozolimskie 190,856983.0,59.6,14379.0,3,6
ulica Pawła Włodkowica 9,462275.0,40.1,11517.0,3,2
ulica Michała Oczapowskiego 15,1113000.0,55.2,20156.0,2,1
ulica Instalatorów 7,866598.0,57.3,15113.0,3,7
ulica Kolejowa 19A,884328.0,39.9,22153.0,2,4
ulica Równoległa 8,521596.0,31.2,16696.0,1,1
ulica Instalatorów 7A,465938.0,31.9,14611.0,2,1
ulica Michała Oczapowskiego 15,800533.0,40.4,19805.0,2,3
ulica Władysława Umińskiego 2,846346.0,64.8,13051.0,4,4
ulica Loteryjki 69D,557235.0,53.1,10500.0,2,1
ulica Giserska 9,531880.0,39.9,13327.0,2,4
ulica Michała Oczapowskiego 15,1938977.0,100.9,19221.0,4,3
ulica Władysława Umińskiego 2,417883.0,31.9,13104.0,2,4
ulica Górczewska 255,1175000.0,61.3,19181.0,3,2
ulica Pawła Włodkowica 9,415412.0,25.5,16284.0,1,4
ulica Loteryjki 69C,612200.0,61.2,10000.0,3,2
ulica Giserska 9,478470.0,36.4,13163.0,2,2
ulica Michała Oczapowskiego 15,909600.0,44.7,20340.0,2,1
ulica Górczewska 255,855000.0,47.0,18184.0,2,3
ulica Harmonii 6,1140000.0,106.5,10699.0,5,1
ulica Michała Oczapowskiego 15,1639950.0,94.4,17369.0,4,4
ulica Jerzego Holzera 6,975000.0,65.5,14892.0,4,4
ulica Mieczysława Pożaryskiego 35,752199.0,59.4,12674.0,3,2
ulica Górczewska 255,1200000.0,61.4,19534.0,3,1
ulica Kompanii AK „Goplana” 9A,864214.0,61.1,14144.0,4,6
Aleje Jerozolimskie 190,856983.0,59.6,14379.0,3,6
ulica Pawła Włodkowica 9,462275.0,40.1,11517.0,3,2
ulica Michała Oczapowskiego 15,1113000.0,55.2,20156.0,2,1
ulica Instalatorów 7,866598.0,57.3,15113.0,3,7
ulica Kolejowa 19A,884328.0,39.9,22153.0,2,4
ulica Równoległa 8,521596.0,31.2,16696.0,1,1
ulica Instalatorów 7A,465938.0,31.9,14611.0,2,1
ulica Michała Oczapowskiego 15,800533.0,40.4,19805.0,2,3
ulica Władysława Umińskiego 2,846346.0,64.8,13051.0,4,4
ulica Loteryjki 69D,557235.0,53.1,10500.0,2,1
ulica Giserska 9,531880.0,39.9,13327.0,2,4
ulica Michała Oczapowskiego 15,1938977.0,100.9,19221.0,4,3
ulica Władysława Umińskiego 2,417883.0,31.9,13104.0,2,4
ulica Górczewska 255,1175000.0,61.3,19181.0,3,2
ulica Pawła Włodkowica 9,415412.0,25.5,16284.0,1,4
ulica Loteryjki 69C,612200.0,61.2,10000.0,3,2
ulica Giserska 9,478470.0,36.4,13163.0,2,2
ulica Michała Oczapowskiego 15,909600.0,44.7,20340.0,2,1
ulica Górczewska 255,855000.0,47.0,18184.0,2,3
ulica Harmonii 6,1140000.0,106.5,10699.0,5,1
ulica Michała Oczapowskiego 15,1639950.0,94.4,17369.0,4,4
ulica Jerzego Holzera 6,975000.0,65.5,14892.0,4,4
ulica Mieczysława Pożaryskiego 35,752199.0,59.4,12674.0,3,2
ulica Górczewska 255,1200000.0,61.4,19534.0,3,1
ulica Kompanii AK „Goplana” 9A,864214.0,61.1,14144.0,4,6
Aleje Jerozolimskie 190,856983.0,59.6,14379.0,3,6
ulica Pawła Włodkowica 9,462275.0,40.1,11517.0,3,2
ulica Michała Oczapowskiego 15,1113000.0,55.2,20156.0,2,1
ulica Książąt Mazowieckich 8,1563000.0,76.3,20485.0,4,6
ulica Równoległa 8B,931848.0,66.0,14125.0,3,5
ulica Równoległa 8,466605.0,31.6,14780.0,1,2
ulica Władysława Umińskiego 2,631741.0,52.2,12100.0,3,5
ulica Zakładowa 22,827000.0,58.5,14149.0,2,1
ulica Loteryjki 69F,439000.0,46.6,9411.0,2,1
ulica Równoległa 8,619559.0,38.3,16164.0,2,6
ulica Pawła Włodkowica 9,295425.0,25.6,11549.0,1,3
ulica Michała Oczapowskiego 15,661500.0,30.6,21596.0,1,1
ulica Loteryjki 69F,393000.0,48.5,8105.0,2,2
ulica Goworowska 13,293828.0,25.3,11600.0,1,1
ulica Michała Oczapowskiego 15,1962000.0,101.1,19407.0,4,2
ulica Mieczysława Pożaryskiego 35,643104.0,42.3,15200.0,2,2
ulica Pawła Włodkowica 9,689107.0,63.3,10886.0,4,4
