Address,Price_total,Area_m2,Price_m2,Rooms,Floor,source
ulica Włodarzewska 61A,1900000.0,101.5,18723.0,5,1.0,transactions
Aleja „Solidarności” 153,755244.0,31.4,24075.0,1,6.0,transactions
Aleja „Solidarności” 153,925925.0,33.5,27648.0,1,6.0,transactions
ulica Żupnicza 26,355028.0,25.0,14201.0,1,2.0,transactions
ulica Włodarzewska 61B,2083662.0,101.5,20523.0,5,5.0,transactions
ulica Krochmalna 61,1416115.0,39.2,36144.0,1,13.0,transactions
ulica Lazurowa 19,601150.0,41.8,14371.0,2,7.0,transactions
ulica Lazurowa 19,590201.0,40.9,14448.0,2,6.0,transactions
ulica Kolejowa 19B,1090152.0,55.6,19600.0,3,3.0,transactions
ulica Instalatorów 7A,504264.0,33.9,14871.0,2,5.0,transactions
ulica Styrska 11,624352.0,41.7,14980.0,2,1.0,transactions
ulica Kolejowa 19B,1129548.0,57.6,19600.0,3,5.0,transactions
ulica Kompanii AK „Goplana” 9B,456561.0,38.1,11971.0,2,4.0,transactions
ulica Lazurowa 19,504515.0,34.3,14730.0,2,3.0,transactions
ulica Żupnicza 26,525050.0,34.5,15197.0,2,6.0,transactions
ulica Mikołajska 53,1946420.0,96.8,20097.0,5,1.0,transactions
ulica Instalatorów 7,559295.0,39.9,14024.0,2,4.0,transactions
ulica Stanisława Rogalskiego 3,618008.0,46.1,13400.0,2,4.0,transactions
ulica Lazurowa 19,699884.0,58.1,12050.0,3,7.0,transactions
ulica Marynin 33,571515.0,38.9,14703.0,2,4.0,transactions
ulica Włodarzewska 61A,1331356.0,72.3,18404.0,4,2.0,transactions
ulica Jagiellońska 55G,1148906.0,73.8,15559.0,4,5.0,transactions
ulica Instalatorów 7,533478.0,38.9,13700.0,2,4.0,transactions
ulica Kompanii AK „Goplana” 9B,452230.0,36.7,12336.0,2,3.0,transactions
ulica Instalatorów 7A,1310992.0,86.1,15232.0,4,5.0,transactions
ulica Mieczysława Pożaryskiego 35,834969.0,59.9,13946.0,3,5.0,transactions
ulica Instalatorów 7,521796.0,39.0,13397.0,2,3.0,transactions
ulica Instalatorów 7,545160.0,39.0,13989.0,2,5.0,transactions
ulica Lazurowa 19,438091.0,31.4,13956.0,1,6.0,transactions
ulica Mieczysława Pożaryskiego 35A,519961.0,45.8,11355.0,2,4.0,transactions
ulica Żupnicza 26,386232.0,28.9,13360.0,1,5.0,transactions
ulica Marynin 33,994566.0,62.4,15928.0,3,1.0,transactions
ulica Kolejowa 43A,1548731.0,54.9,28195.0,2,4.0,transactions
ulica Jagiellońska 77,662340.0,39.9,16600.0,2,7.0,transactions
ulica Szumu Drzew 18,2790615.0,161.7,17259.0,5,2.0,transactions
ulica Instalatorów 7A,1042288.0,73.8,14127.0,4,4.0,transactions
ulica Kolejowa 19C,822188.0,39.3,20921.0,2,8.0,transactions
ulica Żupnicza 26,1200496.0,91.7,13094.0,2,4.0,transactions
ulica Mieczysława Pożaryskiego 35A,515578.0,42.0,12282.0,2,4.0,transactions
ulica Mariana Hemara 5,492360.0,41.0,12000.0,2,3.0,transactions
ulica Mikołajska 53,1946420.0,96.8,20097.0,5,1.0,transactions
ulica Instalatorów 7,559295.0,39.9,14024.0,2,4.0,transactions
ulica Stanisława Rogalskiego 3,618008.0,46.1,13400.0,2,4.0,transactions
ulica Lazurowa 19,699884.0,58.1,12050.0,3,7.0,transactions
ulica Marynin 33,571515.0,38.9,14703.0,2,4.0,transactions
ulica Włodarzewska 61A,1331356.0,72.3,18404.0,4,2.0,transactions
ulica Jagiellońska 55G,1148906.0,73.8,15559.0,4,5.0,transactions
ulica Instalatorów 7,533478.0,38.9,13700.0,2,4.0,transactions
ulica Kompanii AK „Goplana” 9B,452230.0,36.7,12336.0,2,3.0,transactions
ulica Instalatorów 7A,1310992.0,86.1,15232.0,4,5.0,transactions
ulica Mieczysława Pożaryskiego 35,834969.0,59.9,13946.0,3,5.0,transactions
ulica Instalatorów 7,521796.0,39.0,13397.0,2,3.0,transactions
ulica Instalatorów 7,545160.0,39.0,13989.0,2,5.0,transactions
ulica Lazurowa 19,438091.0,31.4,13956.0,1,6.0,transactions
ulica Mieczysława Pożaryskiego 35A,519961.0,45.8,11355.0,2,4.0,transactions
ulica Żupnicza 26,386232.0,28.9,13360.0,1,5.0,transactions
ulica Marynin 33,994566.0,62.4,15928.0,3,1.0,transactions
ulica Kolejowa 43A,1548731.0,54.9,28195.0,2,4.0,transactions
ulica Jagiellońska 77,662340.0,39.9,16600.0,2,7.0,transactions
ulica Szumu Drzew 18,2790615.0,161.7,17259.0,5,2.0,transactions
ulica Instalatorów 7A,1042288.0,73.8,14127.0,4,4.0,transactions
ulica Kolejowa 19C,822188.0,39.3,20921.0,2,8.0,transactions
ulica Żupnicza 26,1200496.0,91.7,13094.0,2,4.0,transactions
ulica Mieczysława Pożaryskiego 35A,515578.0,42.0,12282.0,2,4.0,transactions
ulica Mariana Hemara 5,492360.0,41.0,12000.0,2,3.0,transactions
ulica Mikołajska 53,1946420.0,96.8,20097.0,5,1.0,transactions
ulica Instalatorów 7,559295.0,39.9,14024.0,2,4.0,transactions
ulica Stanisława Rogalskiego 3,618008.0,46.1,13400.0,2,4.0,transactions
ulica Lazurowa 19,699884.0,58.1,12050.0,3,7.0,transactions
ulica Marynin 33,571515.0,38.9,14703.0,2,4.0,transactions
ulica Włodarzewska 61A,1331356.0,72.3,18404.0,4,2.0,transactions
ulica Jagiellońska 55G,1148906.0,73.8,15559.0,4,5.0,transactions
ulica Instalatorów 7,533478.0,38.9,13700.0,2,4.0,transactions
ulica Kompanii AK „Goplana” 9B,452230.0,36.7,12336.0,2,3.0,transactions
ulica Instalatorów 7A,1310992.0,86.1,15232.0,4,5.0,transactions
ulica Mieczysława Pożaryskiego 35,834969.0,59.9,13946.0,3,5.0,transactions
ulica Instalatorów 7,521796.0,39.0,13397.0,2,3.0,transactions
ulica Instalatorów 7,545160.0,39.0,13989.0,2,5.0,transactions
ulica Lazurowa 19,438091.0,31.4,13956.0,1,6.0,transactions
ulica Mieczysława Pożaryskiego 35A,519961.0,45.8,11355.0,2,4.0,transactions
ulica Żupnicza 26,386232.0,28.9,13360.0,1,5.0,transactions
ulica Marynin 33,994566.0,62.4,15928.0,3,1.0,transactions
ulica Kolejowa 43A,1548731.0,54.9,28195.0,2,4.0,transactions
ulica Jagiellońska 77,662340.0,39.9,16600.0,2,7.0,transactions
ulica Szumu Drzew 18,2790615.0,161.7,17259.0,5,2.0,transactions
ulica Instalatorów 7A,1042288.0,73.8,14127.0,4,4.0,transactions
ulica Kolejowa 19C,822188.0,39.3,20921.0,2,8.0,transactions
ulica Żupnicza 26,1200496.0,91.7,13094.0,2,4.0,transactions
ulica Mieczysława Pożaryskiego 35A,515578.0,42.0,12282.0,2,4.0,transactions
ulica Mariana Hemara 5,492360.0,41.0,12000.0,2,3.0,transactions
ulica Mieczysława Pożaryskiego 35A,301036.0,28.0,10736.0,1,5.0,transactions
ulica Marynin 33,1127011.0,70.9,15894.0,3,3.0,transactions
ulica Żupnicza 26,710358.0,53.4,13293.0,2,6.0,transactions
ulica Instalatorów 7,527520.0,37.7,14000.0,2,5.0,transactions
ulica Lazurowa 19,557578.0,39.7,14045.0,2,4.0,transactions
Trakt Lubelski 181F,560000.0,38.0,14737.0,3,3.0,transactions
ulica Mieczysława Pożaryskiego 35,789111.0,52.0,15175.0,3,2.0,transactions
ulica Mieczysława Pożaryskiego 35A,318812.0,28.0,11374.0,1,4.0,transactions
ulica Instalatorów 7,558258.0,39.9,14002.0,2,3.0,transactions
ulica Lazurowa 19,581005.0,53.6,10848.0,2,6.0,transactions
ulica Kompanii AK „Goplana” 9A,653565.0,41.7,15677.0,3,5.0,transactions
ulica Kolejowa 19C,1075238.0,51.6,20854.0,2,8.0,transactions
ulica Mieczysława Pożaryskiego 35A,725217.0,62.7,11563.0,3,2.0,transactions
ulica Sokratesa 11A,1042663.0,64.2,16254.0,3,5.0,transactions
ulica Ryżowa 22A,1490000.0,125.3,11890.0,4,2.0,transactions
ulica Sokratesa 11A,1210752.0,64.4,18803.0,3,3.0,transactions
ulica Instalatorów 7,516216.0,37.7,13700.0,2,4.0,transactions
ulica Giserska 11,399728.0,29.4,13605.0,1,7.0,transactions
ulica Żupnicza 26,603491.0,35.8,16871.0,1,4.0,transactions
ulica Kompanii AK „Goplana” 9B,375610.0,28.8,13028.0,2,3.0,transactions
ulica Instalatorów 7,588180.0,39.9,14749.0,2,5.0,transactions
ulica Żupnicza 26,504931.0,33.9,14882.0,2,1.0,transactions
ulica Lazurowa 19,574891.0,40.4,14244.0,2,3.0,transactions
ulica Mieczysława Pożaryskiego 35A,556972.0,45.9,12137.0,2,3.0,transactions
ulica Kolejowa 9,591887.0,28.6,20688.0,1,6.0,transactions
ulica Mieczysława Pożaryskiego 35A,301036.0,28.0,10736.0,1,5.0,transactions
ulica Marynin 33,1127011.0,70.9,15894.0,3,3.0,transactions
ulica Żupnicza 26,710358.0,53.4,13293.0,2,6.0,transactions
ulica Instalatorów 7,527520.0,37.7,14000.0,2,5.0,transactions
ulica Lazurowa 19,557578.0,39.7,14045.0,2,4.0,transactions
Trakt Lubelski 181F,560000.0,38.0,14737.0,3,3.0,transactions
ulica Mieczysława Pożaryskiego 35,789111.0,52.0,15175.0,3,2.0,transactions
ulica Mieczysława Pożaryskiego 35A,318812.0,28.0,11374.0,1,4.0,transactions
ulica Instalatorów 7,558258.0,39.9,14002.0,2,3.0,transactions
ulica Lazurowa 19,581005.0,53.6,10848.0,2,6.0,transactions
ulica Kompanii AK „Goplana” 9A,653565.0,41.7,15677.0,3,5.0,transactions
ulica Kolejowa 19C,1075238.0,51.6,20854.0,2,8.0,transactions
ulica Mieczysława Pożaryskiego 35A,725217.0,62.7,11563.0,3,2.0,transactions
ulica Sokratesa 11A,1042663.0,64.2,16254.0,3,5.0,transactions
ulica Ryżowa 22A,1490000.0,125.3,11890.0,4,2.0,transactions
ulica Sokratesa 11A,1210752.0,64.4,18803.0,3,3.0,transactions
ulica Instalatorów 7,516216.0,37.7,13700.0,2,4.0,transactions
ulica Giserska 11,399728.0,29.4,13605.0,1,7.0,transactions
ulica Żupnicza 26,603491.0,35.8,16871.0,1,4.0,transactions
ulica Kompanii AK „Goplana” 9B,375610.0,28.8,13028.0,2,3.0,transactions
ulica Instalatorów 7,588180.0,39.9,14749.0,2,5.0,transactions
ulica Żupnicza 26,504931.0,33.9,14882.0,2,1.0,transactions
ulica Lazurowa 19,574891.0,40.4,14244.0,2,3.0,transactions
ulica Mieczysława Pożaryskiego 35A,556972.0,45.9,12137.0,2,3.0,transactions
ulica Kolejowa 9,591887.0,28.6,20688.0,1,6.0,transactions
ulica Mieczysława Pożaryskiego 35A,301036.0,28.0,10736.0,1,5.0,transactions
ulica Marynin 33,1127011.0,70.9,15894.0,3,3.0,transactions
ulica Żupnicza 26,710358.0,53.4,13293.0,2,6.0,transactions
ulica Instalatorów 7,527520.0,37.7,14000.0,2,5.0,transactions
ulica Lazurowa 19,557578.0,39.7,14045.0,2,4.0,transactions
Trakt Lubelski 181F,560000.0,38.0,14737.0,3,3.0,transactions
ulica Mieczysława Pożaryskiego 35,789111.0,52.0,15175.0,3,2.0,transactions
ulica Mieczysława Pożaryskiego 35A,318812.0,28.0,11374.0,1,4.0,transactions
ulica Instalatorów 7,558258.0,39.9,14002.0,2,3.0,transactions
ulica Lazurowa 19,581005.0,53.6,10848.0,2,6.0,transactions
ulica Kompanii AK „Goplana” 9A,653565.0,41.7,15677.0,3,5.0,transactions
ulica Kolejowa 19C,1075238.0,51.6,20854.0,2,8.0,transactions
ulica Mieczysława Pożaryskiego 35A,725217.0,62.7,11563.0,3,2.0,transactions
ulica Sokratesa 11A,1042663.0,64.2,16254.0,3,5.0,transactions
ulica Ryżowa 22A,1490000.0,125.3,11890.0,4,2.0,transactions
ulica Sokratesa 11A,1210752.0,64.4,18803.0,3,3.0,transactions
ulica Instalatorów 7,516216.0,37.7,13700.0,2,4.0,transactions
ulica Giserska 11,399728.0,29.4,13605.0,1,7.0,transactions
ulica Żupnicza 26,603491.0,35.8,16871.0,1,4.0,transactions
ulica Kompanii AK „Goplana” 9B,375610.0,28.8,13028.0,2,3.0,transactions
ulica Instalatorów 7,588180.0,39.9,14749.0,2,5.0,transactions
ulica Żupnicza 26,504931.0,33.9,14882.0,2,1.0,transactions
ulica Lazurowa 19,574891.0,40.4,14244.0,2,3.0,transactions
ulica Mieczysława Pożaryskiego 35A,556972.0,45.9,12137.0,2,3.0,transactions
ulica Kolejowa 9,591887.0,28.6,20688.0,1,6.0,transactions
ulica Mieczysława Pożaryskiego 35A,621776.0,56.3,11036.0,3,5.0,transactions
ulica Lazurowa 19,529466.0,38.3,13835.0,2,1.0,transactions
ulica Mieczysława Pożaryskiego 35A,592359.0,45.0,13152.0,2,5.0,transactions
ulica Ząbkowska 41,562391.0,31.2,18048.0,2,6.0,transactions
ulica Instalatorów 7,562190.0,37.8,14861.0,2,4.0,transactions
ulica Władysława Umińskiego 2,555632.0,33.9,16400.0,2,5.0,transactions
ulica Żupnicza 26,739334.0,57.9,12769.0,3,1.0,transactions
ulica Zagórzańska 39A,1177500.0,97.9,12030.0,4,1.0,transactions
ulica Żupnicza 26,1531966.0,131.3,11669.0,1,7.0,transactions
ulica Lazurowa 19,687992.0,55.6,12378.0,3,6.0,transactions
ulica Mieczysława Pożaryskiego 35,689065.0,44.6,15464.0,2,3.0,transactions
ulica Lazurowa 19,535814.0,38.4,13953.0,2,1.0,transactions
ulica Kompanii AK „Goplana” 9B,457229.0,38.2,11969.0,2,3.0,transactions
Aleje Jerozolimskie 190,611450.0,37.0,16526.0,2,5.0,transactions
ulica Aluzyjna 41,800354.0,58.8,13614.0,4,1.0,transactions
ulica Jerzego Holzera 6,495000.0,32.2,15387.0,1,1.0,transactions
ulica Żupnicza 26,378840.0,27.6,13746.0,2,2.0,transactions
ulica Instalatorów 7,502151.0,32.4,15494.0,2,6.0,transactions
ulica Instalatorów 7,569399.0,38.4,14840.0,2,4.0,transactions
ulica Żupnicza 26,1054205.0,83.4,12636.0,4,2.0,transactions
Aleja „Solidarności” 153,1971640.0,65.2,30240.0,3,5.0,transactions
ulica Włodarzewska 61C,2047586.0,105.4,19434.0,6,2.0,transactions
ulica Żupnicza 26,697802.0,52.7,13236.0,3,3.0,transactions
ulica Lazurowa 19,508565.0,34.6,14715.0,2,4.0,transactions
ulica Instalatorów 7,554428.0,36.6,15148.0,2,4.0,transactions
ulica Mieczysława Pożaryskiego 35A,621776.0,56.3,11036.0,3,5.0,transactions
ulica Lazurowa 19,529466.0,38.3,13835.0,2,1.0,transactions
ulica Mieczysława Pożaryskiego 35A,592359.0,45.0,13152.0,2,5.0,transactions
ulica Ząbkowska 41,562391.0,31.2,18048.0,2,6.0,transactions
ulica Instalatorów 7,562190.0,37.8,14861.0,2,4.0,transactions
ulica Władysława Umińskiego 2,555632.0,33.9,16400.0,2,5.0,transactions
ulica Żupnicza 26,739334.0,57.9,12769.0,3,1.0,transactions
ulica Zagórzańska 39A,1177500.0,97.9,12030.0,4,1.0,transactions
ulica Żupnicza 26,1531966.0,131.3,11669.0,1,7.0,transactions
ulica Lazurowa 19,687992.0,55.6,12378.0,3,6.0,transactions
ulica Mieczysława Pożaryskiego 35,689065.0,44.6,15464.0,2,3.0,transactions
ulica Lazurowa 19,535814.0,38.4,13953.0,2,1.0,transactions
ulica Kompanii AK „Goplana” 9B,457229.0,38.2,11969.0,2,3.0,transactions
Aleje Jerozolimskie 190,611450.0,37.0,16526.0,2,5.0,transactions
ulica Aluzyjna 41,800354.0,58.8,13614.0,4,1.0,transactions
ulica Jerzego Holzera 6,495000.0,32.2,15387.0,1,1.0,transactions
ulica Żupnicza 26,378840.0,27.6,13746.0,2,2.0,transactions
ulica Instalatorów 7,502151.0,32.4,15494.0,2,6.0,transactions
ulica Instalatorów 7,569399.0,38.4,14840.0,2,4.0,transactions
ulica Żupnicza 26,1054205.0,83.4,12636.0,4,2.0,transactions
Aleja „Solidarności” 153,1971640.0,65.2,30240.0,3,5.0,transactions
ulica Włodarzewska 61C,2047586.0,105.4,19434.0,6,2.0,transactions
ulica Żupnicza 26,697802.0,52.7,13236.0,3,3.0,transactions
ulica Lazurowa 19,508565.0,34.6,14715.0,2,4.0,transactions
ulica Instalatorów 7,554428.0,36.6,15148.0,2,4.0,transactions
ulica Mieczysława Pożaryskiego 35A,621776.0,56.3,11036.0,3,5.0,transactions
ulica Lazurowa 19,529466.0,38.3,13835.0,2,1.0,transactions
ulica Mieczysława Pożaryskiego 35A,592359.0,45.0,13152.0,2,5.0,transactions
ulica Ząbkowska 41,562391.0,31.2,18048.0,2,6.0,transactions
ulica Instalatorów 7,562190.0,37.8,14861.0,2,4.0,transactions
ulica Władysława Umińskiego 2,555632.0,33.9,16400.0,2,5.0,transactions
ulica Żupnicza 26,739334.0,57.9,12769.0,3,1.0,transactions
ulica Zagórzańska 39A,1177500.0,97.9,12030.0,4,1.0,transactions
ulica Żupnicza 26,1531966.0,131.3,11669.0,1,7.0,transactions
ulica Lazurowa 19,687992.0,55.6,12378.0,3,6.0,transactions
ulica Mieczysława Pożaryskiego 35,689065.0,44.6,15464.0,2,3.0,transactions
ulica Lazurowa 19,535814.0,38.4,13953.0,2,1.0,transactions
ulica Kompanii AK „Goplana” 9B,457229.0,38.2,11969.0,2,3.0,transactions
Aleje Jerozolimskie 190,611450.0,37.0,16526.0,2,5.0,transactions
ulica Aluzyjna 41,800354.0,58.8,13614.0,4,1.0,transactions
ulica Jerzego Holzera 6,495000.0,32.2,15387.0,1,1.0,transactions
ulica Żupnicza 26,378840.0,27.6,13746.0,2,2.0,transactions
ulica Instalatorów 7,502151.0,32.4,15494.0,2,6.0,transactions
ulica Instalatorów 7,569399.0,38.4,14840.0,2,4.0,transactions
ulica Żupnicza 26,1054205.0,83.4,12636.0,4,2.0,transactions
Aleja „Solidarności” 153,1971640.0,65.2,30240.0,3,5.0,transactions
ulica Włodarzewska 61C,2047586.0,105.4,19434.0,6,2.0,transactions
ulica Żupnicza 26,697802.0,52.7,13236.0,3,3.0,transactions
ulica Lazurowa 19,508565.0,34.6,14715.0,2,4.0,transactions
ulica Instalatorów 7,554428.0,36.6,15148.0,2,4.0,transactions
ulica Ząbkowska 41,922827.0,53.5,17239.0,2,5.0,transactions
ulica Janowiecka 9A,567205.0,40.5,13988.0,2,4.0,transactions
ulica Kolejowa 9,605414.0,31.6,19159.0,0,4.0,transactions
ulica Lazurowa 19,576680.0,41.8,13786.0,2,3.0,transactions
ulica Janowiecka 9A,461039.0,32.6,14138.0,2,1.0,transactions
ulica Głębocka 115A,634950.0,42.3,15000.0,2,4.0,transactions
ulica Instalatorów 7,1067080.0,77.1,13844.0,4,2.0,transactions
ulica Mieczysława Pożaryskiego 35,825555.0,59.8,13801.0,3,3.0,transactions
ulica Ząbkowska 41,793321.0,45.0,17637.0,1,2.0,transactions
ulica Żupnicza 26,700000.0,53.8,13009.0,3,2.0,transactions
ulica Instalatorów 7,555980.0,37.2,14958.0,2,4.0,transactions
ulica Ostródzka 135B,798417.0,77.8,10262.0,4,4.0,transactions
ulica Lazurowa 19,517463.0,38.4,13469.0,2,1.0,transactions
ulica Józefa Mehoffera 23,685000.0,50.0,13695.0,3,10.0,transactions
ulica Jerzego Holzera 6,580000.0,38.5,15057.0,2,4.0,transactions
ulica Janowiecka 9A,875897.0,73.1,11977.0,4,2.0,transactions
ulica Żupnicza 26,699999.0,49.4,14179.0,2,6.0,transactions
ulica Instalatorów 7A,1041093.0,71.0,14672.0,4,7.0,transactions
ulica Mieczysława Pożaryskiego 35,987968.0,76.7,12874.0,4,4.0,transactions
ulica Włodarzewska 61D,3232568.0,155.9,20738.0,6,4.0,transactions
ulica Lazurowa 19,583687.0,40.9,14289.0,2,3.0,transactions
ulica Instalatorów 7,503083.0,32.4,15542.0,2,7.0,transactions
ulica Kolejowa 19,949291.0,49.9,19031.0,3,2.0,transactions
ulica Mieczysława Pożaryskiego 35,672243.0,44.3,15161.0,2,5.0,transactions
ulica Lazurowa 19,825954.0,70.7,11689.0,4,5.0,transactions
ulica Ząbkowska 41,922827.0,53.5,17239.0,2,5.0,transactions
ulica Janowiecka 9A,567205.0,40.5,13988.0,2,4.0,transactions
ulica Kolejowa 9,605414.0,31.6,19159.0,0,4.0,transactions
ulica Lazurowa 19,576680.0,41.8,13786.0,2,3.0,transactions
ulica Janowiecka 9A,461039.0,32.6,14138.0,2,1.0,transactions
ulica Głębocka 115A,634950.0,42.3,15000.0,2,4.0,transactions
ulica Instalatorów 7,1067080.0,77.1,13844.0,4,2.0,transactions
ulica Mieczysława Pożaryskiego 35,825555.0,59.8,13801.0,3,3.0,transactions
ulica Ząbkowska 41,793321.0,45.0,17637.0,1,2.0,transactions
ulica Żupnicza 26,700000.0,53.8,13009.0,3,2.0,transactions
ulica Instalatorów 7,555980.0,37.2,14958.0,2,4.0,transactions
ulica Ostródzka 135B,798417.0,77.8,10262.0,4,4.0,transactions
ulica Lazurowa 19,517463.0,38.4,13469.0,2,1.0,transactions
ulica Józefa Mehoffera 23,685000.0,50.0,13695.0,3,10.0,transactions
ulica Jerzego Holzera 6,580000.0,38.5,15057.0,2,4.0,transactions
ulica Janowiecka 9A,875897.0,73.1,11977.0,4,2.0,transactions
ulica Żupnicza 26,699999.0,49.4,14179.0,2,6.0,transactions
ulica Instalatorów 7A,1041093.0,71.0,14672.0,4,7.0,transactions
ulica Mieczysława Pożaryskiego 35,987968.0,76.7,12874.0,4,4.0,transactions
ulica Włodarzewska 61D,3232568.0,155.9,20738.0,6,4.0,transactions
ulica Lazurowa 19,583687.0,40.9,14289.0,2,3.0,transactions
ulica Instalatorów 7,503083.0,32.4,15542.0,2,7.0,transactions
ulica Kolejowa 19,949291.0,49.9,19031.0,3,2.0,transactions
ulica Mieczysława Pożaryskiego 35,672243.0,44.3,15161.0,2,5.0,transactions
ulica Lazurowa 19,825954.0,70.7,11689.0,4,5.0,transactions
ulica Ząbkowska 41,922827.0,53.5,17239.0,2,5.0,transactions
ulica Janowiecka 9A,567205.0,40.5,13988.0,2,4.0,transactions
ulica Kolejowa 9,605414.0,31.6,19159.0,0,4.0,transactions
ulica Lazurowa 19,576680.0,41.8,13786.0,2,3.0,transactions
ulica Janowiecka 9A,461039.0,32.6,14138.0,2,1.0,transactions
ulica Głębocka 115A,634950.0,42.3,15000.0,2,4.0,transactions
ulica Instalatorów 7,1067080.0,77.1,13844.0,4,2.0,transactions
ulica Mieczysława Pożaryskiego 35,825555.0,59.8,13801.0,3,3.0,transactions
ulica Ząbkowska 41,793321.0,45.0,17637.0,1,2.0,transactions
ulica Żupnicza 26,700000.0,53.8,13009.0,3,2.0,transactions
ulica Instalatorów 7,555980.0,37.2,14958.0,2,4.0,transactions
ulica Ostródzka 135B,798417.0,77.8,10262.0,4,4.0,transactions
ulica Lazurowa 19,517463.0,38.4,13469.0,2,1.0,transactions
ulica Józefa Mehoffera 23,685000.0,50.0,13695.0,3,10.0,transactions
ulica Jerzego Holzera 6,580000.0,38.5,15057.0,2,4.0,transactions
ulica Janowiecka 9A,875897.0,73.1,11977.0,4,2.0,transactions
ulica Żupnicza 26,699999.0,49.4,14179.0,2,6.0,transactions
ulica Instalatorów 7A,1041093.0,71.0,14672.0,4,7.0,transactions
ulica Mieczysława Pożaryskiego 35,987968.0,76.7,12874.0,4,4.0,transactions
ulica Włodarzewska 61D,3232568.0,155.9,20738.0,6,4.0,transactions
ulica Lazurowa 19,583687.0,40.9,14289.0,2,3.0,transactions
ulica Instalatorów 7,503083.0,32.4,15542.0,2,7.0,transactions
ulica Kolejowa 19,949291.0,49.9,19031.0,3,2.0,transactions
ulica Mieczysława Pożaryskiego 35,672243.0,44.3,15161.0,2,5.0,transactions
ulica Lazurowa 19,825954.0,70.7,11689.0,4,5.0,transactions
ulica Kompanii AK „Goplana” 9A,458549.0,36.1,12699.0,2,1.0,transactions
ulica Racławicka 7,1609656.0,72.7,22129.0,4,3.0,transactions
ulica Racławicka 7,1342427.0,56.0,23968.0,4,6.0,transactions
ulica Instalatorów 7A,1617000.0,92.7,17440.0,5,7.0,transactions
ulica Żupnicza 26,504042.0,33.4,15073.0,2,4.0,transactions
ulica Lazurowa 19,491546.0,37.4,13157.0,2,1.0,transactions
ulica Krochmalna 61,929927.0,28.8,32334.0,1,8.0,transactions
ulica Instalatorów 7,599242.0,37.2,16122.0,2,7.0,transactions
ulica Giserska 9,635837.0,37.7,16879.0,2,3.0,transactions
ulica Instalatorów 7,534729.0,37.2,14386.0,2,3.0,transactions
ulica Mieczysława Pożaryskiego 35A,686184.0,59.6,11503.0,3,4.0,transactions
ulica Mieczysława Pożaryskiego 35,646982.0,42.9,15095.0,2,4.0,transactions
ulica Żupnicza 26,539632.0,36.9,14628.0,2,1.0,transactions
ulica Lazurowa 19,684689.0,58.1,11791.0,3,4.0,transactions
ulica Kolejowa 19A,822237.0,39.4,20853.0,2,8.0,transactions
ulica Ostródzka 135C,670430.0,78.2,8572.0,4,3.0,transactions
